確度,部門,プロジェクト名,内外,BIZ,S/L,AOコード,AOコード名,請求先,ヒト・モノ,売上1月,外注費1月,原価経費1月,社内人件費1月,売上総利益1月,率1月,売上2月,外注費2月,原価経費2月,社内人件費2月,売上総利益2月,率2月,売上3月,外注費3月,原価経費3月,社内人件費3月,売上総利益3月,率3月,売上4月,外注費4月,原価経費4月,社内人件費4月,売上総利益4月,率4月,売上5月,外注費5月,原価経費5月,社内人件費5月,売上総利益5月,率5月,売上6月,外注費6月,原価経費6月,社内人件費6月,売上総利益6月,率6月,売上7月,外注費7月,原価経費7月,社内人件費7月,売上総利益7月,率7月,売上8月,外注費8月,原価経費8月,社内人件費8月,売上総利益8月,率8月,売上9月,外注費9月,原価経費9月,社内人件費9月,売上総利益9月,率9月,売上10月,外注費10月,原価経費10月,社内人件費10月,売上総利益10月,率10月,売上11月,外注費11月,原価経費11月,社内人件費11月,売上総利益11月,率11月,売上12月,外注費12月,原価経費12月,社内人件費12月,売上総利益12月,率12月
①,HCM,開発・保守案件 AO（プロパー）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,10766900,0,120000,7266600,3380300,0.314,10766900,0,120000,7266600,3380300,0.314,10766900,0,120000,7266600,3380300,0.314,12414900,0,140000,8718600,3556300,0.286,12414900,0,140000,8355600,3919300,0.316,12414900,0,140000,8355600,3919300,0.316,10766900,0,120000,7266600,3380300,0.314,10959500,0,120000,7411800,3427700,0.313,10959500,0,120000,7411800,3427700,0.313,10959500,0,120000,7411800,3427700,0.313,10959500,0,120000,7411800,3427700,0.313,10959500,0,120000,7411800,3427700,0.313
①,HCM,開発・保守案件 AO（安田）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35,789500,0,10000,1056000,-276500,-0.35
①,HCM,開発・保守案件 AO（真水メンバー）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,1648000,0,0,1452000,196000,0.119,1648000,0,0,1452000,196000,0.119,1648000,0,0,1452000,196000,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,開発・保守案件 AO（池田）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,892000,0,10000,726000,156000,0.175,892000,0,10000,726000,156000,0.175,892000,0,10000,726000,156000,0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,開発・保守案件 AO（斎藤）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,327000,0,10000,247500,69500,0.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,開発・保守案件 AO（FY20新人2名）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,522400,0,10000,396000,116400,0.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653000,0,10000,495000,148000,0.227,653000,0,10000,495000,148000,0.227,653000,0,10000,495000,148000,0.227,653000,0,10000,495000,148000,0.227,653000,0,10000,495000,148000,0.227
③,HCM,開発・保守案件 AO（寺西未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,開発・保守案件 AO（中途入社2名）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,PO　菱電保守　エスピーネット,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546095,485417,0,0,60678,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781758,694896,0,0,86862,0.111
①,HCM,PO　キタムラ保守　エスピーネット,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,742500,660000,0,0,82500,0.111,0,0,0,0,0,0,0,0,0,0,0,0,742500,660000,0,0,82500,0.111,247500,220000,0,0,27500,0.111,0,0,0,0,0,0,495000,440000,0,0,55000,0.111,0,0,0,0,0,0,0,0,0,0,0,0,742500,660000,0,0,82500,0.111
①,HCM,ANALOG保守 人事・人財管理,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,1968750,1750000,0,0,218750,0.111,1968750,1750000,0,0,218750,0.111,1968750,1750000,0,0,218750,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,ANALOG保守（SH金山）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,1200000,900000,0,0,300000,0.25,1200000,900000,0,0,300000,0.25,1200000,900000,0,0,300000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
③,HCM,ANALOG保守（SH金山未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,ANA保守維持管理（既存TP移管）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,ISID POSITIVE保守（1-12月）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,830000,154000,0,389400,286600,0.345,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369,230000,0,0,145200,84800,0.369
①,HCM,ISID POSITIVEバージョンアップ,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,3960000,1232000,0,1351906,1376094,0.347,0,0,0,0,0,0,0,0,0,0,0,0,5225000,1347500,0,1971527,1905973,0.365,1980000,616000,0,640200,723800,0.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
③,HCM,ISID POSITIVEその他,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,開発・保守案件（アップロード）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,5332500,4740000,0,0,592500,0.111,5332500,4740000,0,0,592500,0.111,5332500,4740000,0,0,592500,0.111,5332500,4740000,0,0,592500,0.111,5332500,4740000,0,0,592500,0.111,5332500,4740000,0,0,592500,0.111,3892500,3460000,0,0,432500,0.111,3892500,3460000,0,0,432500,0.111,3892500,3460000,0,0,432500,0.111,3892500,3460000,0,0,432500,0.111,3892500,3460000,0,0,432500,0.111,3892500,3460000,0,0,432500,0.111
③,HCM,開発・保守案件（アップロード未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,開発・保守案件（システムギア）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,4405500,3916000,0,0,489500,0.111,3885750,3454000,0,0,431750,0.111,3885750,3454000,0,0,431750,0.111,1894500,1684000,0,0,210500,0.111,1894500,1684000,0,0,210500,0.111,1894500,1684000,0,0,210500,0.111,2963250,2634000,0,0,329250,0.111,3656250,3250000,0,0,406250,0.111,3656250,3250000,0,0,406250,0.111,3656250,3250000,0,0,406250,0.111,3656250,3250000,0,0,406250,0.111,3656250,3250000,0,0,406250,0.111
③,HCM,開発・保守案件（システムギア未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,開発・保守案件（システムギア福満・江島）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,0,0,,,0,0,0,0,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,開発・保守案件（ｴｲｸﾘｴｲｼｮﾝ）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,3172500,2820000,0,0,352500,0.111,3172500,2820000,0,0,352500,0.111,3172500,2820000,0,0,352500,0.111,3172500,2820000,0,0,352500,0.111,3172500,2820000,0,0,352500,0.111,3172500,2820000,0,0,352500,0.111,810000,720000,0,0,90000,0.111,810000,720000,0,0,90000,0.111,810000,720000,0,0,90000,0.111,810000,720000,0,0,90000,0.111,810000,720000,0,0,90000,0.111,810000,720000,0,0,90000,0.111
③,HCM,開発・保守案件（ｴｲｸﾘｴｲｼｮﾝ未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,開発・保守案件（アテネ）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,4640625,4125000,0,0,515625,0.111,4640625,4125000,0,0,515625,0.111,4640625,4125000,0,0,515625,0.111,3622500,4500000,0,0,-877500,-0.242,3622500,3220000,0,0,402500,0.111,3622500,3220000,0,0,402500,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
③,HCM,開発・保守案件（アテネ未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,TG保守（ソフトハート）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,6266665,4700000,0,0,1566665,0.25,6266665,4700000,0,0,1566665,0.25,6266665,4700000,0,0,1566665,0.25,2266666,1700000,0,0,566666,0.25,2266666,1700000,0,0,566666,0.25,2266666,1700000,0,0,566666,0.25,4399999,3300000,0,0,1099999,0.25,4399999,3300000,0,0,1099999,0.25,4399999,3300000,0,0,1099999,0.25,4399999,3300000,0,0,1099999,0.25,4399999,3300000,0,0,1099999,0.25,4399999,3300000,0,0,1099999,0.25
③,HCM,TG保守（ソフトハート未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,HCM,TG保守(人事　SH社要員追加1名),内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,TG保守(就業　既存TP　AO管理移管2名),内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,TG保守（ソフトハート）榎本,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,750000,0,0,250000,0.25,1000000,750000,0,0,250000,0.25,1000000,750000,0,0,250000,0.25,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,開発・保守案件（ソフトハート）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,9200000,6900000,0,0,2300000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,9200000,6900000,0,0,2300000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,6400000,4800000,0,0,1600000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,6400000,4800000,0,0,1600000,0.25
③,HCM,開発・保守案件（ソフトハート未確定）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,SSC社バルク保守・運用,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,8405578,6466625,0,0,1938953,0.231,0,0,0,0,0,0,0,0,0,0,0,0,8321428,6391825,0,0,1929603,0.232,0,0,0,0,0,0,0,0,0,0,0,0,8321428,6391825,0,0,1929603,0.232,0,0,0,0,0,0,0,0,0,0,0,0,8321428,6391825,0,0,1929603,0.232
③,HCM,SSC社バルク保守・運用（ISID逆移管分）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,SSC社バルク保守・開発用（ミニバルク）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,801563,712500,0,0,89063,0.111,0,0,0,0,0,0,0,0,0,0,0,0,801563,712500,0,0,89063,0.111,0,0,0,0,0,0,0,0,0,0,0,0,801563,712500,0,0,89063,0.111,0,0,0,0,0,0,0,0,0,0,0,0,801563,712500,0,0,89063,0.111
④,HCM,【導入】　案件①（上期）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,【導入】　案件②（下期）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,HCM,EKH リオーダ-SB・Oraバージョンアップ（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,HCM,ICK リオーダ-SB・Oraバージョンアップ（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,AGC　VerUP案件,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,ISID 　PO VerUP(環境構築～実装フェーズ),内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,ISID 　PO VerUP(結合テストフェーズ),内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,ISID 　PO VerUP(移行・導入フェーズ),内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,HCM,レリアン様向け_賞与VIEW過去考課表示変更対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
③,HCM,レリアン様向け_時短率細分化対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
④,HCM,★FY21 移管案件（気合系）,対象外,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,伊藤忠建材様向け 勤怠厳格化対応（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,3614125,3213000,0,0,401125,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,伊藤忠建材様向け 子の看護介護休暇時間取得対応（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,2714766,2413125,0,0,301641,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,リケン向け サーバーリプレイス対応（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,176344,156750,0,0,19594,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
③,HCM,AMD リオーダ-SB・Oraバージョンアップ（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,JBK リオーダ-人事制度改定（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298031,2946000,0,0,352031,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
④,HCM,KT リオーダ-基盤更改（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,MUBK リオーダ-不妊治療取得（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,1512859,1344750,0,0,168109,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,MUBK リオーダ-MUBK様向け勤怠日次（ログ）データ取込（要件定義）（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,470254,418000,0,0,52254,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,MUBK リオーダ-MUBK様向け勤怠日次データ取込（設計～結合テスト）（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,2699324,2400000,0,0,299324,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
①,HCM,AOKI リオーダ-AOKI様向け2021年4月給与制度変更対応（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242152,1104000,0,0,138152,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
③,HCM,ISID給与（斎藤・笹野）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,ISID給与確定（斎藤・笹野）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,1200000,,0,594000,606000,0.505,1200000,,0,594000,606000,0.505,1200000,,0,594000,606000,0.505,1200000,,0,594000,606000,0.505,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,キタムラ　ユーシーエス追加対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,417656,371250,0,0,46406,0.111,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,キタムラ　2021制度変更対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,4524609,4021875,0,0,502734,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
④,HCM,ポーラ Edge対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
①,HCM,ポーラ 安否確認システムI/F（要件定義）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411473,365750,0,0,45723,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,栄光 打刻システムI/F,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,2218240,1971750,0,0,246490,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,菱電商事　POSITIVE 旧姓利用ワークフロー申請,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,580078,515625,,,64453,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,菱電商事　POSITIVE 執行役員対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,417656,371250,,,46406,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,MUBK リオーダ-MUBK様向け勤怠日次データ取込（本番リリース）（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88172,77750,0,0,10422,0.118,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,MUBK リオーダ-MUBK様向け子の看護、介護休暇有給化対応（鈴与）,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233710,1985250,0,0,248460,0.111,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
①,HCM,レリアン様向け　POSITIVE改修対応,内,BS,5a 個別運用保守ｻｰﾋﾞｽ,306,HCM,ISID,ヒト,,,,,0,0,,,,,0,0,,,,,0,0,3199244,2620000,0,0,579244,0.181,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0
