会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202101,LAAN-2002-00276,技術研究所様向け_ファイルサーバ（ｻｰﾊﾞ関連/ｳｲﾙｽ対策ｿﾌﾄ･ﾊﾞｯｸｱｯﾌﾟｿﾌﾄ/作業）,7,技術研究所様向け_ファイルサーバ（ｳｲﾙｽ対策ｿﾌﾄ）新規1年,LAJC-2002-00302,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427584,4401,4401,JPY,4401,0,,
0007,2,202101,LAAN-2002-00281,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX-L3491-電通Dropbox運用ｻｰﾋﾞｽ,LAJC-2002-00263,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000427271,507,507,JPY,507,0,,
0007,2,202101,LAAN-2002-00281,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX-L3491-電通Dropbox運用ｻｰﾋﾞｽ,,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000111903,31,31,,31,0,AN7920,
0007,2,202101,LAAN-2002-00281,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX-L3491-電通Dropbox運用ｻｰﾋﾞｽ,,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,17,17,,17,0,AN7920,
0007,2,202101,LAAN-2002-00281,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX-L3491-電通Dropbox運用ｻｰﾋﾞｽ,,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,418,418,,418,0,AN7920,
0007,2,202101,LAAN-2002-00281,電通Dropbox運用ｻｰﾋﾞｽ,1,G-HDBX-L3491-電通Dropbox運用ｻｰﾋﾞｽ,,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000111906,5,5,,5,0,AN7920,
0007,2,202101,LAAN-2002-00282,フランスベッド様_AWS_ログ管理サーバ_リザーブド_2020,1,フランスベッド様_AWS_ログ管理サーバ_リザーブド_2020,LAJC-2002-00369,LAPJ20020032,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,FSM,P00,1,101,1,,2,,,,02_LASK05-000427284,63000,63000,JPY,63000,0,AN5900,AN50M0
0007,2,202101,LAAN-2002-00282,フランスベッド様_AWS_ログ管理サーバ_リザーブド_2020,1,フランスベッド様_AWS_ログ管理サーバ_リザーブド_2020,,LAPJ20020032,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,FSM,P00,1,101,1,,1,06,,,01_LAKGHG-000112450,46452,46452,,46452,0,AN5900,AN50M0
0007,2,202101,LAAN-2002-00286,【純額1.5%】DGCP構築対応 Senju保守費用,1,I-転黒-純額1.5% DGCP構築対応 Senju保守費用,LAJC-2002-00271,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427917,15475,15475,JPY,15475,0,,
0007,2,202101,LAAN-2002-00286,【純額1.5%】DGCP構築対応 Senju保守費用,2,I-転赤-純額1.5% DGCP構築対応 Senju保守費用,LAJC-2002-00272,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,1,,,,02_LASK05-000427918,-15245,-15245,JPY,-15245,0,,
0007,2,202101,LAAN-2002-00289,ISID VMware保守更新,1,ISID VMware保守更新,LAJC-2002-00277,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427275,17358,17358,JPY,17358,0,,
0007,2,202101,LAAN-2002-00289,ISID VMware保守更新,1,ISID VMware保守更新,,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,16410,16410,JPY,16410,0,,
0007,2,202101,LAAN-2002-00309,ﾄﾞﾒｲﾝ更新2020年度,11,NK-ﾄﾞﾒｲﾝ【jcom-enquete.support】ﾄﾞﾒｲﾝ費用,LAJC-2008-00319,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,OSC,,,,1,,2,,,,02_LASK05-000428303,220,220,JPY,220,0,,
0007,2,202101,LAAN-2002-00309,ﾄﾞﾒｲﾝ更新2020年度,11,NK-ﾄﾞﾒｲﾝ【jcom-enquete.support】ﾄﾞﾒｲﾝ費用,,LAPJ21010016,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,OSC,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,165,165,,165,0,AN5500,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,1,NK-SSL【kzt-hojo-portal.jp】SSL証明書費用,LAJC-2002-00305,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427277,3333,3333,JPY,3333,0,,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,1,NK-SSL【kzt-hojo-portal.jp】SSL証明書費用,,LAPJ21010017,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2617,2617,,2617,0,AN5500,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,2,NK-SSL【filepocket.jp】SSL証明書費用,LAJC-2003-00117,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427431,3333,3333,JPY,3333,0,,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,2,NK-SSL【filepocket.jp】SSL証明書費用,,LAPJ21010017,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2617,2617,,2617,0,AN5500,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,3,NK-SSL【www.suitown.jp】SSL証明書費用,LAJC-2003-00480,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427513,3328,3328,JPY,3328,0,,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,3,NK-SSL【www.suitown.jp】SSL証明書費用,,LAPJ21010017,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2613,2613,,2613,0,AN5500,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,4,NK-SSL【pre.kzt-hojo-portal.jp】SSL証明書費用,LAJC-2003-00711,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427579,3328,3328,JPY,3328,0,,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,4,NK-SSL【pre.kzt-hojo-portal.jp】SSL証明書費用,,LAPJ21010017,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2613,2613,,2613,0,AN5500,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,5,NK-SSL【form.kzt-hojo-portal.jp】SSL証明書費用,LAJC-2004-00306,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427714,3333,3333,JPY,3333,0,,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,5,NK-SSL【form.kzt-hojo-portal.jp】SSL証明書費用,,LAPJ21010017,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2617,2617,,2617,0,AN5500,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,8,NK-SSL【大阪弁護士会様】SSL証明書費用,LAJC-2008-00095,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000428246,6637,6637,JPY,6637,0,,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,8,NK-SSL【大阪弁護士会様】SSL証明書費用,,LAPJ21010017,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,5211,5211,,5211,0,AN5500,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,9,NK-SSL【jcom-enquete.support】SSL証明書費用,LAJC-2008-00303,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000428295,3328,3328,JPY,3328,0,,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,9,NK-SSL【jcom-enquete.support】SSL証明書費用,,LAPJ21010017,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2613,2613,,2613,0,AN5500,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,10,NK-SSL【msysweb.com】SSL証明書費用,LAJC-2012-00218,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000428921,2623,2623,JPY,2623,0,,
0007,2,202101,LAAN-2002-00312,SSL証明書更新 2020年度,10,NK-SSL【msysweb.com】SSL証明書費用,,LAPJ21010017,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,2059,2059,,2059,0,AN5500,
0007,2,202101,LAAN-2002-00315,大紀商事様向け wPORTNeT/EX保守 2020/4/1-2021/3/31,1,大紀商事 wPORTNeT/EX保守 2020/4/1-2021/3/31,LAJC-2002-00309,LAPJ20020040,ANJ00B,,ANJ0N0,営業部（西日本）,41100,売上高,,,2,0,,BAM,P00,1,101,1,,2,,,,02_LASK05-000427279,20167,20167,JPY,20167,0,ANJ100,ANJ0N0
0007,2,202101,LAAN-2002-00315,大紀商事様向け wPORTNeT/EX保守 2020/4/1-2021/3/31,1,大紀商事 wPORTNeT/EX保守 2020/4/1-2021/3/31,,LAPJ21010101,ANJ00B,,ANJ0N0,営業部（西日本）,42110,社内原価,,4,2,0,05,BAM,P01,1,101,0,,1,05,005,,01_LAKGHG-000111903,7574,7574,,7574,0,ANJ100,
0007,2,202101,LAAN-2002-00315,大紀商事様向け wPORTNeT/EX保守 2020/4/1-2021/3/31,1,大紀商事 wPORTNeT/EX保守 2020/4/1-2021/3/31,,LAPJ21010101,ANJ00B,,ANJ0N0,営業部（西日本）,42130,原価差額,,4,2,0,06,BAM,P01,1,101,0,,1,05,020,,01_LAKGHG-000111906,1532,1532,,1532,0,ANJ100,
0007,2,202101,LAAN-2002-00315,大紀商事様向け wPORTNeT/EX保守 2020/4/1-2021/3/31,2,大紀商事 wPORTNeT/EX保守(FBS) 2020/4/1-2021/3/31,LAJC-2002-00309,,ANJ00B,,ANJ0N0,営業部（西日本）,41100,売上高,,,2,0,,BSM,,,,1,,2,,,,02_LASK05-000427280,5833,5833,JPY,5833,0,,
0007,2,202101,LAAN-2002-00315,大紀商事様向け wPORTNeT/EX保守 2020/4/1-2021/3/31,2,大紀商事 wPORTNeT/EX保守(FBS) 2020/4/1-2021/3/31,,,ANJ00B,,ANJ0N0,営業部（西日本）,42121,社外原価仕入,,3,2,0,,BSM,,,,1,,1,,,,05_LAKGFR-000060002,5200,5200,JPY,5200,0,,
0007,2,202101,LAAN-2002-00317,大紀商事様向け wPORTNeTサーバーシステム障害復旧支援保守2020/4/1-2021/3/31,1,大紀商事 wPORTNeTサーバーシステム障害復旧支援保守 2020/4/1-2021/3/31,LAJC-2002-00310,,ANJ00B,,ANJ0N0,営業部（西日本）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427278,7500,7500,JPY,7500,0,,
0007,2,202101,LAAN-2002-00317,大紀商事様向け wPORTNeTサーバーシステム障害復旧支援保守2020/4/1-2021/3/31,1,大紀商事 wPORTNeTサーバーシステム障害復旧支援保守 2020/4/1-2021/3/31,,,ANJ00B,,ANJ0N0,営業部（西日本）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,5500,5500,JPY,5500,0,,
0007,2,202101,LAAN-2002-00318,Mac 1台購入の件 (MacBook Pro 16inch) ※175,3,G-Mac 1台購入の件 (MacBook Pro 16inch：延長保守) ※175,LAJC-2002-00360,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427548,1044,1044,JPY,1044,0,,
0007,2,202101,LAAN-2002-00318,Mac 1台購入の件 (MacBook Pro 16inch) ※175,3,G-Mac 1台購入の件 (MacBook Pro 16inch：延長保守) ※175,,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,994,994,JPY,994,0,,
0007,2,202101,LAAN-2002-00326,ﾌﾟﾘﾝﾀｰ 1台導入 (富士ｾﾞﾛｯｸｽ DocuPrint 4400 d：保守)(継続),2,G-G3509 ﾌﾟﾘﾝﾀｰ 1台導入 (富士ｾﾞﾛｯｸｽ DocuPrint 4400 d：保守),LAJC-2008-00027,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000428216,2767,2767,JPY,2767,0,,
0007,2,202101,LAAN-2002-00326,ﾌﾟﾘﾝﾀｰ 1台導入 (富士ｾﾞﾛｯｸｽ DocuPrint 4400 d：保守)(継続),2,G-G3509 ﾌﾟﾘﾝﾀｰ 1台導入 (富士ｾﾞﾛｯｸｽ DocuPrint 4400 d：保守),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,2633,2633,JPY,2633,0,,
0007,2,202101,LAAN-2002-00328,【MD基幹リプレイス検証用】Symantec Endpoint Protection14新規,1,【MD基幹リプレイス検証用】Symantec Endpoint Protection ver14　（更新）,LAJC-2002-00323,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427556,272,272,JPY,272,0,,
0007,2,202101,LAAN-2002-00328,【MD基幹リプレイス検証用】Symantec Endpoint Protection14新規,1,【MD基幹リプレイス検証用】Symantec Endpoint Protection ver14　（更新）,,,AN500B,,AN50M0,事業管理部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,258,258,JPY,258,0,,
0007,2,202101,LAAN-2002-00331,【JINS US-AX用】Symantec Endpoint Protection v14　更新7式,1,【JINS US-AX用】Symantec Endpoint Protection v14　更新7式,LAJC-2002-00324,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427636,2339,2339,JPY,2339,0,,
0007,2,202101,LAAN-2002-00331,【JINS US-AX用】Symantec Endpoint Protection v14　更新7式,1,【JINS US-AX用】Symantec Endpoint Protection v14　更新7式,,,AN500B,,AN50M0,事業管理部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,2223,2223,JPY,2223,0,,
0007,2,202101,LAAN-2002-00355,GSUB 複合機2台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785：ICｶｰ,1,G-GSUB 複合機2台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785：ICｶｰﾄﾞ関連あり) ※400832、400528,LAJC-2002-00374,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427286,67670,67670,JPY,67670,0,,
0007,2,202101,LAAN-2002-00355,GSUB 複合機2台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785：ICｶｰ,1,G-GSUB 複合機2台ﾘﾌﾟﾚｰｽの件(富士ｾﾞﾛｯｸｽ ApeosPort-V C7785：ICｶｰﾄﾞ関連あり) ※400832、400528,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,64670,64670,,64670,0,AN7920,
0007,2,202101,LAAN-2002-00356,GSUB Mac用ﾍﾟﾝﾀﾌﾞﾚｯﾄ導入の件,1,G-GSUB Mac用ﾍﾟﾝﾀﾌﾞﾚｯﾄ導入の件,LAJC-2002-00375,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427287,3842,3842,JPY,3842,0,,
0007,2,202101,LAAN-2002-00356,GSUB Mac用ﾍﾟﾝﾀﾌﾞﾚｯﾄ導入の件,1,G-GSUB Mac用ﾍﾟﾝﾀﾌﾞﾚｯﾄ導入の件,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,3672,3672,,3672,0,AN7920,
0007,2,202101,LAAN-2002-00357,GSUB 本社 標準端末Win10ﾉｰﾄPC 15台、非ESQﾉｰﾄPC1台導入の件 (HP Eli,1,G-GSUB 本社 標準端末Win10ﾉｰﾄPC 15台、非ESQﾉｰﾄPC1台導入の件 (HP EliteBook、Panasonic Let's Note,LAJC-2002-00376,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427288,87416,87416,JPY,87416,0,,
0007,2,202101,LAAN-2002-00357,GSUB 本社 標準端末Win10ﾉｰﾄPC 15台、非ESQﾉｰﾄPC1台導入の件 (HP Eli,1,G-GSUB 本社 標準端末Win10ﾉｰﾄPC 15台、非ESQﾉｰﾄPC1台導入の件 (HP EliteBook、Panasonic Let's Note,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,83540,83540,,83540,0,AN7920,
0007,2,202101,LAAN-2002-00358,GSUB 本社 非ESQ PC 48台導入の件(HP ProDesk 600 G5 SF/CT),1,G-GSUB 本社 非ESQ PC 48台導入の件(HP ProDesk 600 G5 SF/CT),LAJC-2002-00377,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427289,212617,212617,JPY,212617,0,,
0007,2,202101,LAAN-2002-00358,GSUB 本社 非ESQ PC 48台導入の件(HP ProDesk 600 G5 SF/CT),1,G-GSUB 本社 非ESQ PC 48台導入の件(HP ProDesk 600 G5 SF/CT),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,203190,203190,,203190,0,AN7920,
0007,2,202101,LAAN-2002-00359,本社 標準端末Win10ﾉｰﾄPC 90台導入の件(HP EliteBook x360 1030 G,1,G-GSUB 本社 標準端末Win10ﾉｰﾄPC 90台導入の件(HP EliteBook x360 1030 G3),LAJC-2002-00378,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427290,470947,470947,JPY,470947,0,,
0007,2,202101,LAAN-2002-00359,本社 標準端末Win10ﾉｰﾄPC 90台導入の件(HP EliteBook x360 1030 G,1,G-GSUB 本社 標準端末Win10ﾉｰﾄPC 90台導入の件(HP EliteBook x360 1030 G3),,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000111905,450067,450067,,450067,0,AN7920,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,1,「Senju Family」保守継続(EN05111),LAJC-2002-00390,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427291,15250,15250,JPY,15250,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,1,「Senju Family」保守継続(EN05111),,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,14733,14733,JPY,14733,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,2,「Senju Family」保守継続(EN05112),LAJC-2002-00390,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427292,11083,11083,JPY,11083,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,2,「Senju Family」保守継続(EN05112),,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,10717,10717,JPY,10717,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,3,「Senju Family」保守継続(SJ11179),LAJC-2002-00390,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427293,323333,323333,JPY,323333,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,3,「Senju Family」保守継続(SJ11179),,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,312308,312308,JPY,312308,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,4,「Senju Family」保守継続(SJ11308),LAJC-2002-00390,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427294,101083,101083,JPY,101083,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,4,「Senju Family」保守継続(SJ11308),,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,99067,99067,JPY,99067,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,5,「Senju Family」保守継続(SJ12050),LAJC-2002-00390,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSM,,,,1,,2,,,,02_LASK05-000427295,7583,7583,JPY,7583,0,,
0007,2,202101,LAAN-2002-00374,「Senju Family」保守継続,5,「Senju Family」保守継続(SJ12050),,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,,HSM,,,,1,,1,,,,05_LAKGFR-000060002,7283,7283,JPY,7283,0,,
0007,2,202101,LAAN-2002-00375,三雅産業_モリタ製作所様向けAsReader本体及びライセンス,2,モリタ製作所様向けAsZai年間ライセンス,LAJC-2002-00567,,AN600B,,AN6X00,ＰＳ事業部販管共通,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000427447,3600,3600,JPY,3600,0,,
0007,2,202101,LAAN-2002-00375,三雅産業_モリタ製作所様向けAsReader本体及びライセンス,2,モリタ製作所様向けAsZai年間ライセンス,,,AN600B,,AN6X00,ＰＳ事業部販管共通,42121,社外原価仕入,,3,2,0,,HSL,,,,1,,1,,,,05_LAKGFR-000060002,2448,2448,JPY,2448,0,,
0007,2,202101,LAAN-2002-00403,キッセイ薬品工業 マイナンバー管理 2020年度,1,キッセイ薬品工業 マイナンバー 運用サービス(基本) 200401-210331,LAJC-2002-00414,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,OBP,,,,1,,2,,,,02_LASK05-000427401,160000,160000,JPY,160000,0,,
0007,2,202101,LAAN-2002-00403,キッセイ薬品工業 マイナンバー管理 2020年度,1,キッセイ薬品工業 マイナンバー 運用サービス(基本) 200401-210331,,LAPJ21010227,AN500B,,AN50N0,営業部（ＴＣ）,42120,社外原価外注,,4,2,0,01,OBP,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,143860,143860,,143860,0,AN5500,
0007,2,202101,LAAN-2002-00411,ボストン・サイエンティフィック ジャパン マイナンバー管理 2020年度,1,ボストン・サイエンティフィック ジャパン マイナンバー 運用サービス(基本) 200401-210331,LAJC-2002-00437,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,OBP,,,,1,,2,,,,02_LASK05-000427402,110000,110000,JPY,110000,0,,
0007,2,202101,LAAN-2002-00411,ボストン・サイエンティフィック ジャパン マイナンバー管理 2020年度,1,ボストン・サイエンティフィック ジャパン マイナンバー 運用サービス(基本) 200401-210331,,LAPJ21010227,AN500B,,AN50N0,営業部（ＴＣ）,42120,社外原価外注,,4,2,0,01,OBP,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,98904,98904,,98904,0,AN5500,
0007,2,202101,LAAN-2002-00418,アークアウトソーシング_運用保守（継続）,1,運用保守_2020年4月_2021年3月,LAJC-2003-00546,LAPJ20030139,AN900B,,AN90N0,営業部（ＢＯ）,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000427533,118750,118750,JPY,118750,0,AN9100,AN90N0
0007,2,202101,LAAN-2002-00418,アークアウトソーシング_運用保守（継続）,1,運用保守_2020年4月_2021年3月,,LAPJ20030139,AN900B,,AN90N0,営業部（ＢＯ）,42122,社外原価その他,,4,2,0,03,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000112457,214000,214000,,214000,0,AN9100,AN90N0
0007,2,202101,LAAN-2002-00421,アボットメディカルジャパン マイナンバー管理 2020年度,1,アボットメディカルジャパン マイナンバー 運用サービス(基本) 200401-210331,LAJC-2002-00450,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,OBP,,,,1,,2,,,,02_LASK05-000427403,150000,150000,JPY,150000,0,,
0007,2,202101,LAAN-2002-00421,アボットメディカルジャパン マイナンバー管理 2020年度,1,アボットメディカルジャパン マイナンバー 運用サービス(基本) 200401-210331,,LAPJ21010227,AN500B,,AN50N0,営業部（ＴＣ）,42120,社外原価外注,,4,2,0,01,OBP,P01,1,101,0,,1,05,010,,01_LAKGHG-000111904,134869,134869,,134869,0,AN5500,
