会社コード,予実区分,計上年月,案件ナンバ,案件名,案件明細ナンバ,案件明細名,受注ナンバ,プロジェクトナンバ,第1階層コストセンタコード,第2階層コストセンタコード,コストセンタコード,コストセンタ名,科目コード,科目名,配賦用勘定科目区分,勘定科目区分,コストセンタ区分,原価属性,原価区分,サービスラインコード,プロジェクト区分,他勘定振替区分,コスト区分明細,配賦前フラグ,直課識別区分,発生事由区分,原価計算機能ID,配賦サブグループID,仕掛品コストセンタ区分,発生元識別キー,円貨換算金額（予算レート）,円貨換算金額（実績レート）,通貨,実績外貨金額,為替予実差,開発担当コストセンタコード,営業担当コストセンタコード
0007,2,202102,LAAN-2102-00295,K-純額 電通ｸﾞﾙｰﾌﾟ移管機器使用料2021年2月,4,G-HREN (ﾚﾝﾀﾙ)電通ｸﾞﾙｰﾌﾟ移管機器使用料,,LAPJ20110018,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,15,15,,15,0,AN7920,
0007,2,202102,LAAN-2102-00296,3Dスキャン代行_クロスデバイス,1,3Dスキャン代行,LAJC-2102-00255,LAPJ21020040,AN600B,,AN6X00,ＰＳ事業部販管共通,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429815,50000,50000,JPY,50000,0,AN6100,AN6X00
0007,2,202102,LAAN-2102-00296,3Dスキャン代行_クロスデバイス,1,3Dスキャン代行,,LAPJ21020040,AN600B,,AN6X00,ＰＳ事業部販管共通,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000113730,37725,37725,,37725,0,AN6100,AN6X00
0007,2,202102,LAAN-2102-00297,OLC様保守作業（2021年度）,1,OLC様FAQ関連作業（2月分）,LAJC-2102-00303,LAPJ21020042,AN800B,,AN80M0,事業管理部（ＥＩＳ）,41100,売上高,,,2,0,,FSM,P00,1,101,1,,2,,,,02_LASK05-000433582,220000,220000,JPY,220000,0,AN8100,AN80M0
0007,2,202102,LAAN-2102-00297,OLC様保守作業（2021年度）,1,OLC様FAQ関連作業（2月分）,,LAPJ21020042,AN800B,,AN80M0,事業管理部（ＥＩＳ）,42120,社外原価外注,,4,2,0,02,FSM,P00,1,101,1,,1,06,,,01_LAKGHG-000113732,207326,207326,,207326,0,AN8100,AN80M0
0007,2,202102,LAAN-2102-00305,Simcenter3D_Nastranリリース業務_2021年2月,2,Simcenter3D_Nastranリリース業務_2021年2月,LAJC-2102-00496,LAPJ21020076,AN600B,,AN60M0,事業管理部（ＰＳ）,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429952,114000,114000,JPY,114000,0,AN6200,AN60M0
0007,2,202102,LAAN-2102-00305,Simcenter3D_Nastranリリース業務_2021年2月,2,Simcenter3D_Nastranリリース業務_2021年2月,,LAPJ21020076,AN600B,,AN60M0,事業管理部（ＰＳ）,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000113740,71117,71117,,71117,0,AN6200,AN60M0
0007,2,202102,LAAN-2102-00305,Simcenter3D_Nastranリリース業務_2021年2月,2,Simcenter3D_Nastranリリース業務_2021年2月,,LAPJ21020076,AN600B,,AN60M0,事業管理部（ＰＳ）,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000113740,10998,10998,,10998,0,AN6200,AN60M0
0007,2,202102,LAAN-2102-00306,マツダ株式会社向け TC13製品保守環境構築支援(2021年2月),2,マツダ株式会社向け TC13製品保守環境構築支援(2021年2月),LAJC-2102-00393,LAPJ21020078,AN600B,,AN60M0,事業管理部（ＰＳ）,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000429951,820000,820000,JPY,820000,0,AN6200,AN60M0
0007,2,202102,LAAN-2102-00306,マツダ株式会社向け TC13製品保守環境構築支援(2021年2月),2,マツダ株式会社向け TC13製品保守環境構築支援(2021年2月),,LAPJ21020078,AN600B,,AN60M0,事業管理部（ＰＳ）,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000113741,22712,22712,,22712,0,AN6200,AN60M0
0007,2,202102,LAAN-2102-00306,マツダ株式会社向け TC13製品保守環境構築支援(2021年2月),2,マツダ株式会社向け TC13製品保守環境構築支援(2021年2月),,LAPJ21020078,AN600B,,AN60M0,事業管理部（ＰＳ）,42120,社外原価外注,,4,2,0,02,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000113741,662895,662895,,662895,0,AN6200,AN60M0
0007,2,202102,LAAN-2102-00306,マツダ株式会社向け TC13製品保守環境構築支援(2021年2月),2,マツダ株式会社向け TC13製品保守環境構築支援(2021年2月),,LAPJ21020078,AN600B,,AN60M0,事業管理部（ＰＳ）,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000113741,6714,6714,,6714,0,AN6200,AN60M0
0007,2,202102,LAAN-2102-00309,複合機移設作業費用,1,G-GETC 複合機移設作業費用,LAJC-2102-00274,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434161,51400,51400,JPY,51400,0,,
0007,2,202102,LAAN-2102-00309,複合機移設作業費用,1,G-GETC 複合機移設作業費用,,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,46570,46570,,46570,0,AN7920,
0007,2,202102,LAAN-2102-00309,複合機移設作業費用,1,G-GETC 複合機移設作業費用,,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,252,252,,252,0,AN7920,
0007,2,202102,LAAN-2102-00310,【22階→15階】電話・LAN工事,1,G-GETCKJ 【22階→15階】電話・LAN工事,LAJC-2102-00275,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434162,363000,363000,JPY,363000,0,,
0007,2,202102,LAAN-2102-00310,【22階→15階】電話・LAN工事,1,G-GETCKJ 【22階→15階】電話・LAN工事,,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,328889,328889,,328889,0,AN7920,
0007,2,202102,LAAN-2102-00310,【22階→15階】電話・LAN工事,1,G-GETCKJ 【22階→15階】電話・LAN工事,,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,1783,1783,,1783,0,AN7920,
0007,2,202102,LAAN-2102-00311,ﾓﾆﾀ20式購入(PHILIPS 23.6型ﾜｲﾄﾞ液晶ﾃﾞｨｽﾌﾟﾚｲ),1,G-ﾓﾆﾀ20式購入(PHILIPS 23.6型ﾜｲﾄﾞ液晶ﾃﾞｨｽﾌﾟﾚｲ),LAJC-2102-00277,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000434163,332100,332100,JPY,332100,0,,
0007,2,202102,LAAN-2102-00311,ﾓﾆﾀ20式購入(PHILIPS 23.6型ﾜｲﾄﾞ液晶ﾃﾞｨｽﾌﾟﾚｲ),1,G-ﾓﾆﾀ20式購入(PHILIPS 23.6型ﾜｲﾄﾞ液晶ﾃﾞｨｽﾌﾟﾚｲ),LAJC-2102-00277,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012305,310000,310000,JPY,310000,0,,
0007,2,202102,LAAN-2102-00312,DSUB IT企画局使用料2021 複合機解約,1,D-DSUB IT企画局使用料2021 複合機解約,LAJC-2102-00278,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433132,348300,348300,JPY,348300,0,,
0007,2,202102,LAAN-2102-00312,DSUB IT企画局使用料2021 複合機解約,1,D-DSUB IT企画局使用料2021 複合機解約,,LAPJ20110008,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,332882,332882,,332882,0,AN7920,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,1,G-GETCKJ-電通本社ビル移転に伴う支援費用,LAJC-2102-00289,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000430000,127000,127000,JPY,127000,0,,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,1,G-GETCKJ-電通本社ビル移転に伴う支援費用,,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,115066,115066,,115066,0,AN7920,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,1,G-GETCKJ-電通本社ビル移転に伴う支援費用,,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,624,624,,624,0,AN7920,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,2,G-USCY-電通本社ビル移転に伴う支援費用,LAJC-2102-00289,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000430001,2997000,2997000,JPY,2997000,0,,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,2,G-USCY-電通本社ビル移転に伴う支援費用,,LAPJ20120038,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,500506,500506,,500506,0,AN7100,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,2,G-USCY-電通本社ビル移転に伴う支援費用,,LAPJ20120038,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,1830026,1830026,,1830026,0,AN7100,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,2,G-USCY-電通本社ビル移転に伴う支援費用,,LAPJ20120038,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,86968,86968,,86968,0,AN7100,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,2,G-USCY-電通本社ビル移転に伴う支援費用,,LAPJ20120038,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,104395,104395,,104395,0,AN7100,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,3,G-USCS-電通本社ビル移転に伴う支援費用,LAJC-2102-00289,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000430002,160000,160000,JPY,160000,0,,
0007,2,202102,LAAN-2102-00315,電通本社ビル移転に伴う支援費用,3,G-USCS-電通本社ビル移転に伴う支援費用,,LAPJ20110003,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,157536,157536,,157536,0,AN7100,
0007,2,202102,LAAN-2102-00320,Azure請求代行_210101-210630ご利用分,1,Azure請求代行_210101-210630ご利用分,LAJC-2102-00387,LAPJ21020051,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,FSM,P00,1,101,1,,2,,,,02_LASK05-000429789,2233550,2233550,JPY,2233550,0,AN5100,AN50N0
0007,2,202102,LAAN-2102-00320,Azure請求代行_210101-210630ご利用分,1,Azure請求代行_210101-210630ご利用分,,LAPJ21020051,AN500B,,AN50N0,営業部（ＴＣ）,42122,社外原価その他,,4,2,0,03,FSM,P00,1,101,1,,1,06,,,01_LAKGHG-000113735,1527637,1527637,,1527637,0,AN5100,AN50N0
0007,2,202102,LAAN-2102-00326,本社 周辺機器購入の件(TUNEWEAR ALMIGHTY DOCK C1)※034073,1,G-本社 本社 周辺機器購入の件(TUNEWEAR ALMIGHTY DOCK C1)※034073,LAJC-2102-00306,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000429816,6970,6970,JPY,6970,0,,
0007,2,202102,LAAN-2102-00326,本社 周辺機器購入の件(TUNEWEAR ALMIGHTY DOCK C1)※034073,1,G-本社 本社 周辺機器購入の件(TUNEWEAR ALMIGHTY DOCK C1)※034073,LAJC-2102-00306,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012295,6800,6800,JPY,6800,0,,
0007,2,202102,LAAN-2102-00331,本社 周辺機器購入の件(HP USB-C MINI DOCK),1,G-本社 本社 周辺機器購入の件(HP USB-C MINI DOCK),LAJC-2102-00309,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000429817,7278,7278,JPY,7278,0,,
0007,2,202102,LAAN-2102-00331,本社 周辺機器購入の件(HP USB-C MINI DOCK),1,G-本社 本社 周辺機器購入の件(HP USB-C MINI DOCK),LAJC-2102-00309,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012297,7100,7100,JPY,7100,0,,
0007,2,202102,LAAN-2102-00345,フランスベッド_ラベルプリンタ_2021年度,1,FB様_HWSW_メディカル川越営業所向けラベルプリンタ,LAJC-2102-00319,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000429809,202700,202700,JPY,202700,0,,
0007,2,202102,LAAN-2102-00345,フランスベッド_ラベルプリンタ_2021年度,1,FB様_HWSW_メディカル川越営業所向けラベルプリンタ,LAJC-2102-00319,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012291,150000,150000,JPY,150000,0,,
0007,2,202102,LAAN-2102-00345,フランスベッド_ラベルプリンタ_2021年度,1,FB様_HWSW_メディカル川越営業所向けラベルプリンタ,LAJC-2102-00319,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012292,30000,30000,JPY,30000,0,,
0007,2,202102,LAAN-2102-00345,フランスベッド_ラベルプリンタ_2021年度,1,FB様_HWSW_メディカル川越営業所向けラベルプリンタ,LAJC-2102-00319,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012293,8500,8500,JPY,8500,0,,
0007,2,202102,LAAN-2102-00353,新潟支社 周辺機器購入の件,1,G-新潟支社 周辺機器購入の件,LAJC-2102-00330,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000429818,18194,18194,JPY,18194,0,,
0007,2,202102,LAAN-2102-00353,新潟支社 周辺機器購入の件,1,G-新潟支社 周辺機器購入の件,LAJC-2102-00330,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012298,15400,15400,JPY,15400,0,,
0007,2,202102,LAAN-2102-00353,新潟支社 周辺機器購入の件,1,G-新潟支社 周辺機器購入の件,LAJC-2102-00330,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012299,850,850,JPY,850,0,,
0007,2,202102,LAAN-2102-00353,新潟支社 周辺機器購入の件,1,G-新潟支社 周辺機器購入の件,LAJC-2102-00330,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012300,700,700,JPY,700,0,,
0007,2,202102,LAAN-2102-00354,電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),1,G-HDBX-G3901-電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),LAJC-2102-00329,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000433173,124,124,JPY,124,0,,
0007,2,202102,LAAN-2102-00354,電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),1,G-HDBX-G3901-電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,7,7,,7,0,AN7920,
0007,2,202102,LAAN-2102-00354,電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),1,G-HDBX-G3901-電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,4,4,,4,0,AN7920,
0007,2,202102,LAAN-2102-00354,電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),1,G-HDBX-G3901-電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,101,101,,101,0,AN7920,
0007,2,202102,LAAN-2102-00354,電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),1,G-HDBX-G3901-電通Dropbox運用ｻｰﾋﾞｽ (1ﾕｰｻﾞ追加),,LAPJ21010028,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,2,2,,2,0,AN7920,
0007,2,202102,LAAN-2102-00375,（統合原価）IT商品 振替 IS2102047,1,D-（統合原価）IT商品 振替 IS2102047,LAJC-2102-00335,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433174,884,884,JPY,884,0,,
0007,2,202102,LAAN-2102-00375,（統合原価）IT商品 振替 IS2102047,1,D-（統合原価）IT商品 振替 IS2102047,,LAPJ20110045,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,HSL,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,839,839,,839,0,AN7920,
0007,2,202102,LAAN-2102-00380,ﾉｰﾄPC1台 修理引上げ作業の件(036268),1,G-REP ﾉｰﾄPC1台 修理引上げ作業の件(036268),LAJC-2102-00340,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434164,5000,5000,JPY,5000,0,,
0007,2,202102,LAAN-2102-00380,ﾉｰﾄPC1台 修理引上げ作業の件(036268),1,G-REP ﾉｰﾄPC1台 修理引上げ作業の件(036268),,LAPJ21010033,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,595,595,,595,0,AN7920,
0007,2,202102,LAAN-2102-00380,ﾉｰﾄPC1台 修理引上げ作業の件(036268),1,G-REP ﾉｰﾄPC1台 修理引上げ作業の件(036268),,LAPJ21010033,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,291,291,,291,0,AN7920,
0007,2,202102,LAAN-2102-00399,DisplayPortケーブル,1,DisplayPortケーブル,LAJC-2102-00375,,AN500B,,AN50N0,営業部（ＴＣ）,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000430003,2200,2200,JPY,2200,0,,
0007,2,202102,LAAN-2102-00399,DisplayPortケーブル,1,DisplayPortケーブル,LAJC-2102-00375,,AN500B,,AN50N0,営業部（ＴＣ）,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012302,1816,1816,JPY,1816,0,,
0007,2,202102,LAAN-2102-00400,ｿﾌﾄ導入の件(Adobe Acrobat STD DC),1,G-G3904-ｿﾌﾄ導入の件(Adobe Acrobat STD DC),LAJC-2102-00377,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000433817,530,530,JPY,530,0,,
0007,2,202102,LAAN-2102-00400,ｿﾌﾄ導入の件(Adobe Acrobat STD DC),1,G-G3904-ｿﾌﾄ導入の件(Adobe Acrobat STD DC),,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,,HSL,,,,1,,1,,,,05_LAKGFR-000060377,501,501,JPY,501,0,,
0007,2,202102,LAAN-2102-00402,東京支社移転,1,G-東京支社移転作業(AO作業費用),LAJC-2102-00389,LAPJ21020067,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,P00,1,101,1,,2,,,,02_LASK05-000434168,296000,296000,JPY,296000,0,AN7930,AN7600
0007,2,202102,LAAN-2102-00402,東京支社移転,1,G-東京支社移転作業(AO作業費用),,LAPJ21020067,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000113739,34518,34518,,34518,0,AN7930,AN7600
0007,2,202102,LAAN-2102-00402,東京支社移転,1,G-東京支社移転作業(AO作業費用),,LAPJ21020067,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P00,1,101,1,,1,06,,,01_LAKGHG-000113739,12174,12174,,12174,0,AN7930,AN7600
0007,2,202102,LAAN-2102-00402,東京支社移転,2,G-GETCKJ-東京支社移転作業(移設、工事作業費用),LAJC-2102-00390,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434165,1073710,1073710,JPY,1073710,0,,
0007,2,202102,LAAN-2102-00402,東京支社移転,2,G-GETCKJ-東京支社移転作業(移設、工事作業費用),,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,972814,972814,,972814,0,AN7920,
0007,2,202102,LAAN-2102-00402,東京支社移転,2,G-GETCKJ-東京支社移転作業(移設、工事作業費用),,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,5274,5274,,5274,0,AN7920,
0007,2,202102,LAAN-2102-00402,東京支社移転,3,G-東京支社移転 HUB購入費用,LAJC-2102-00391,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,HSL,,,,1,,2,,,,02_LASK05-000429819,47300,47300,JPY,47300,0,,
0007,2,202102,LAAN-2102-00402,東京支社移転,3,G-東京支社移転 HUB購入費用,LAJC-2102-00391,,AN700B,,AN7600,ＩＣＴ営業部,42121,社外原価仕入,,3,2,0,03,HSL,,,,1,,1,,,,04_LAXSHK-000012301,43000,43000,JPY,43000,0,,
0007,2,202102,LAAN-2102-00402,東京支社移転,4,G-GETC-東京支社移転作業(複合機移設費用),LAJC-2102-00392,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000434166,21000,21000,JPY,21000,0,,
0007,2,202102,LAAN-2102-00402,東京支社移転,4,G-GETC-東京支社移転作業(複合機移設費用),,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,19027,19027,,19027,0,AN7920,
0007,2,202102,LAAN-2102-00402,東京支社移転,4,G-GETC-東京支社移転作業(複合機移設費用),,LAPJ20110007,AN700B,,AN7600,ＩＣＴ営業部,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,103,103,,103,0,AN7920,
0007,2,202102,LAAN-2102-00407,個人情報保護に関するｾｷｭﾘﾃｨ教育支援,1,G-ISMS-個人情報保護に関するｾｷｭﾘﾃｨ教育支援,LAJC-2102-00474,,AN700B,,AN7600,ＩＣＴ営業部,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000430006,180000,180000,JPY,180000,0,,
0007,2,202102,LAAN-2102-00407,個人情報保護に関するｾｷｭﾘﾃｨ教育支援,1,G-ISMS-個人情報保護に関するｾｷｭﾘﾃｨ教育支援,,LAPJ21010031,AN700B,,AN7600,ＩＣＴ営業部,42110,社内原価,,4,2,0,05,OSI,P01,1,101,0,,1,05,005,,01_LAKGHG-000112884,28498,28498,,28498,0,AN7100,
0007,2,202102,LAAN-2102-00407,個人情報保護に関するｾｷｭﾘﾃｨ教育支援,1,G-ISMS-個人情報保護に関するｾｷｭﾘﾃｨ教育支援,,LAPJ21010031,AN700B,,AN7600,ＩＣＴ営業部,42120,社外原価外注,,4,2,0,01,OSI,P01,1,101,0,,1,05,010,,01_LAKGHG-000112885,100491,100491,,100491,0,AN7100,
0007,2,202102,LAAN-2102-00407,個人情報保護に関するｾｷｭﾘﾃｨ教育支援,1,G-ISMS-個人情報保護に関するｾｷｭﾘﾃｨ教育支援,,LAPJ21010031,AN700B,,AN7600,ＩＣＴ営業部,42130,原価差額,,4,2,0,06,OSI,P01,1,101,0,,1,05,020,,01_LAKGHG-000112887,6387,6387,,6387,0,AN7100,
0007,2,202102,LAAN-2102-00419,NK-AWS US Web棚卸サーバ（本番環境）構築,1,NK-AWS US Web棚卸サーバ（本番環境）構築,LAJC-2102-00501,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000429953,180000,180000,JPY,180000,0,,
0007,2,202102,LAAN-2102-00419,NK-AWS US Web棚卸サーバ（本番環境）構築,1,NK-AWS US Web棚卸サーバ（本番環境）構築,,LAPJ21010016,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,110810,110810,,110810,0,AN5500,
0007,2,202102,LAAN-2102-00420,NK-AWS Click & GO用Lambda関数構築(（C2店舗マスタ連携対応）,1,NK-AWS Click & GO用Lambda関数構築(（C2店舗マスタ連携対応）,LAJC-2102-00504,,AN500B,,AN50M0,事業管理部（ＴＣ）,41100,売上高,,,2,0,,OSI,,,,1,,2,,,,02_LASK05-000429954,40000,40000,JPY,40000,0,,
0007,2,202102,LAAN-2102-00420,NK-AWS Click & GO用Lambda関数構築(（C2店舗マスタ連携対応）,1,NK-AWS Click & GO用Lambda関数構築(（C2店舗マスタ連携対応）,,LAPJ21010016,AN500B,,AN50M0,事業管理部（ＴＣ）,42122,社外原価その他,,4,2,0,03,OSI,P01,1,101,0,,1,05,015,,01_LAKGHG-000112886,24624,24624,,24624,0,AN5500,
